idhog,idper,estrato,comuna,sexo,edad,educ,ascendencia,salud,pobre,ingreso
2015031084,1,M ,9,H,48,7,BLANCA     ,SI,SI,15708
2015031087,2,MB,11,M,35,13,BLANCA     ,NO,NO,23553
2015031090,2,MB,9,H,31,6,BLANCA     ,NO,NO,16553
2015031094,1,B ,17,H,38,8,BLANCA     ,NO,NO,19546
2015031094,2,B ,17,M,29,14,BLANCA     ,NO,NO,23546
2015031096,1,MA,1,H,32,17,BLANCA     ,NO,NO,76553
2015031099,1,B ,11,H,54,10,BLANCA     ,NO,NO,32554
2015031105,1,MB,9,M,38,11,BLANCA     ,SI,NO,14024
2015031115,1,B ,10,H,56,6,BLANCA     ,NO,NO,16554
2015031115,2,B ,10,M,47,6,BLANCA     ,NO,NO,17554
2015031115,3,B ,10,H,23,6,BLANCA     ,NO,NO,14554
2015031117,1,MA,3,H,28,17,BLANCA     ,NO,NO,35364
2015031119,1,MB,10,H,64,6,BLANCA     ,NO,NO,15000
2015031119,3,MB,10,H,25,7,BLANCA     ,NO,NO,14966
2015031127,2,MA,4,H,33,16,BLANCA     ,NO,NO,22546
2015031128,1,MB,18,H,35,13,BLANCA     ,NO,NO,16546
2015031128,2,MB,18,M,35,13,BLANCA     ,NO,NO,14546
2015031131,1,B ,14,H,39,17,BLANCA     ,NO,NO,39546
2015031132,1,M ,9,H,30,9,BLANCA     ,NO,NO,30146
2015031133,1,A ,5,H,52,10,BLANCA     ,NO,NO,37546
2015031133,3,A ,5,H,24,13,BLANCA     ,NO,NO,22546
2015031136,1,B ,11,M,37,8,BLANCA     ,SI,NO,11200
2015031150,1,MB,18,H,52,7,BLANCA     ,NO,NO,21553
2015031150,2,MB,18,M,49,12,BLANCA     ,NO,NO,27553
2015031150,3,MB,18,H,20,11,BLANCA     ,NO,NO,18457
2015031151,1,MA,5,M,32,14,BLANCA     ,NO,NO,26554
2015031153,1,M ,16,M,37,11,BLANCA     ,NO,NO,35553
2015031154,1,MA,4,M,33,9,BLANCA     ,NO,NO,25637
2015031160,1,MA,8,H,50,11,BLANCA     ,NO,NO,29094
2015031174,1,MA,2,M,61,13,BLANCA     ,NO,NO,17554
2015031175,1,MA,1,M,25,17,BLANCA     ,NO,NO,27953
2015031175,2,MA,1,M,26,17,BLANCA     ,NO,NO,29053
2015031176,2,MB,18,M,51,12,BLANCA     ,NO,NO,17053
2015031177,2,B ,11,M,30,15,BLANCA     ,NO,NO,16546
2015031177,3,B ,11,H,30,15,BLANCA     ,NO,NO,26546
2015031189,1,MA,7,M,48,12,BLANCA     ,NO,NO,39546
2015031197,1,M ,6,H,68,17,BLANCA     ,NO,NO,30000
2015031197,3,M ,6,H,27,16,BLANCA     ,NO,NO,24450
2015031207,1,A ,7,H,62,17,BLANCA     ,NO,NO,50833.33333
2015031207,2,A ,7,M,56,16,BLANCA     ,NO,NO,61546
2015031207,3,A ,7,H,28,17,BLANCA     ,NO,NO,13546
2015031209,1,A ,5,H,33,16,BLANCA     ,NO,NO,30954
2015031227,1,MA,16,M,51,18,BLANCA     ,NO,NO,56554
2015031227,2,MA,16,H,56,17,BLANCA     ,NO,NO,37554
2015031227,3,MA,16,M,23,15,BLANCA     ,NO,NO,24554
2015031230,1,A ,5,H,44,12,BLANCA     ,NO,NO,17553
2015031230,2,A ,5,M,33,16,BLANCA     ,NO,NO,31433
2015031232,1,MA,5,M,57,16,BLANCA     ,NO,NO,40548
2015031232,2,MA,5,H,47,14,BLANCA     ,NO,NO,46548
2015031234,1,MB,13,H,50,6,BLANCA     ,NO,NO,25420
2015031234,2,MB,13,M,34,7,BLANCA     ,SI,NO,14546
2015031239,1,A ,2,M,52,18,BLANCA     ,NO,NO,61554
2015031239,2,A ,2,H,57,18,BLANCA     ,NO,NO,22554
2015031239,3,A ,2,H,25,17,BLANCA     ,NO,NO,26554
2015031242,1,A ,5,M,44,8,BLANCA     ,NO,NO,21553
2015031243,2,M ,13,H,46,7,BLANCA     ,NO,NO,30754
2015031243,3,M ,13,M,38,10,BLANCA     ,NO,NO,25354
2015031246,1,MA,4,H,34,9,BLANCA     ,NO,NO,31554
2015031246,2,MA,4,M,30,14,BLANCA     ,NO,NO,23554
2015031253,1,MB,11,H,66,14,OTRA       ,NO,NO,24458
2015031258,2,M ,3,M,50,14,BLANCA     ,NO,NO,25053
2015031260,1,A ,7,H,57,18,BLANCA     ,NO,NO,45000
2015031260,2,A ,7,M,55,18,BLANCA     ,NO,NO,72666.66667
2015031264,1,M ,3,M,42,18,BLANCA     ,NO,NO,27553
2015031264,3,M ,3,H,44,11,BLANCA     ,NO,NO,21553
2015031266,1,MA,2,H,29,17,BLANCA     ,NO,NO,36426
2015031285,2,MB,9,M,53,24,BLANCA     ,NO,NO,80000
2015031297,1,MB,9,H,43,12,BLANCA     ,NO,NO,18553
2015031297,2,MB,9,M,40,11,BLANCA     ,NO,NO,20553
2015031313,1,MA,5,M,30,16,BLANCA     ,NO,NO,37223
2015031313,2,MA,5,H,31,16,BLANCA     ,NO,NO,33223
2015031318,2,M ,14,M,26,16,BLANCA     ,NO,NO,36553
2015031324,1,MB,6,H,47,6,BLANCA     ,NO,NO,28103
2015031324,2,MB,6,M,55,8,BLANCA     ,NO,NO,21853
2015031325,1,M ,13,H,50,9,BLANCA     ,NO,NO,46553
2015031327,1,MA,16,M,43,15,BLANCA     ,NO,NO,43553
2015031327,2,MA,16,M,23,15,BLANCA     ,NO,NO,13553
2015031327,3,MA,16,M,22,15,BLANCA     ,NO,NO,19553
2015031328,1,MB,9,H,24,12,AFRO       ,NO,NO,27554
2015031328,2,MB,9,M,27,12,BLANCA     ,NO,NO,25554
2015031336,1,M ,16,M,53,13,BLANCA     ,NO,NO,51546
2015031336,4,M ,16,H,29,15,BLANCA     ,NO,NO,42746
2015031341,1,MB,17,H,59,17,BLANCA     ,NO,NO,27553
2015031342,1,MB,11,H,44,6,BLANCA     ,NO,NO,17553
2015031342,2,MB,11,M,40,6,BLANCA     ,NO,NO,11281
2015031343,1,MA,7,H,46,13,BLANCA     ,NO,NO,50000
2015031354,1,MB,10,H,44,17,OTRA       ,NO,NO,21553
2015031354,2,MB,10,M,40,16,OTRA       ,NO,NO,29147
2015031357,1,MB,11,M,46,16,BLANCA     ,NO,NO,32546
2015031357,2,MB,11,H,46,13,BLANCA     ,NO,NO,25000
2015031357,3,MB,11,M,24,13,BLANCA     ,NO,NO,14546
2015031358,1,MA,5,H,45,9,BLANCA     ,NO,NO,21754
2015031358,2,MA,5,M,42,13,BLANCA     ,NO,NO,13754
2015031371,1,MB,9,H,39,6,BLANCA     ,NO,NO,26554
2015031371,2,MB,9,M,38,6,BLANCA     ,NO,NO,18716
2015031372,1,M ,15,H,44,9,BLANCA     ,NO,NO,19140
2015031372,2,M ,15,M,42,12,BLANCA     ,NO,NO,24546
2015031372,3,M ,15,H,21,10,BLANCA     ,NO,NO,13299
2015031374,1,B ,10,H,38,6,BLANCA     ,NO,NO,47553
2015031378,1,M ,13,H,70,6,BLANCA     ,NO,NO,23553
2015031378,2,M ,13,M,68,6,BLANCA     ,NO,NO,11433
2015031378,3,M ,13,H,35,12,BLANCA     ,NO,NO,24433
2015031379,1,A ,7,H,33,16,BLANCA     ,NO,NO,34546
2015031379,2,A ,7,M,32,16,BLANCA     ,NO,NO,29546
2015031383,1,MA,15,M,44,18,BLANCA     ,NO,NO,17553
2015031392,2,MB,11,M,42,6,BLANCA     ,NO,NO,18088
2015031393,1,MB,9,H,63,6,BLANCA     ,NO,NO,30000
2015031395,1,MA,6,H,36,14,BLANCA     ,NO,NO,34546
2015031395,2,MA,6,M,58,9,BLANCA     ,NO,NO,20770
2015031396,2,MB,18,H,31,9,BLANCA     ,NO,NO,42353
2015031396,3,MB,18,M,22,12,BLANCA     ,SI,NO,12053
2015031407,1,MB,11,H,33,11,BLANCA     ,NO,NO,41554
2015031407,2,MB,11,M,48,12,BLANCA     ,NO,NO,35954
2015031410,1,B ,10,H,37,11,BLANCA     ,NO,NO,56554
2015031428,2,MB,11,H,34,8,BLANCA     ,NO,NO,15554
2015031428,3,MB,11,M,30,6,BLANCA     ,NO,NO,17554
2015031434,1,M ,15,H,47,17,BLANCA     ,NO,NO,61546
2015031434,2,M ,15,M,42,17,BLANCA     ,NO,NO,51546
2015031438,1,M ,2,M,34,16,BLANCA     ,NO,NO,26546
2015031441,1,A ,5,M,21,12,BLANCA     ,NO,NO,20053
2015031441,2,A ,5,H,22,12,AFRO       ,NO,NO,15053
2015031444,2,MA,16,H,37,18,BLANCA     ,NO,NO,28554
2015031447,1,MA,12,H,53,12,BLANCA     ,NO,NO,48079
2015031447,2,MA,12,M,45,14,BLANCA     ,NO,NO,21554
2015031448,3,B ,14,H,38,6,BLANCA     ,SI,SI,17546
2015031453,2,MB,11,M,59,9,BLANCA     ,NO,NO,21546
2015031462,1,MB,9,H,50,9,BLANCA     ,NO,NO,39546
2015031474,1,M ,11,H,24,9,BLANCA     ,NO,NO,21000
2015031476,1,MB,11,M,35,10,AFRO       ,NO,NO,27074
2015031476,2,MB,11,H,32,7,BLANCA     ,NO,NO,16546
2015031477,1,MB,10,H,52,12,BLANCA     ,NO,NO,31554
2015031477,2,MB,10,M,50,15,BLANCA     ,NO,NO,23554
2015031477,3,MB,10,H,21,14,BLANCA     ,NO,NO,16554
2015031480,1,A ,8,H,46,8,BLANCA     ,NO,NO,31546
2015031480,3,A ,8,M,25,12,BLANCA     ,NO,NO,12546
2015031480,4,A ,8,H,19,12,BLANCA     ,NO,NO,19546
2015031490,1,MB,9,M,49,10,BLANCA     ,NO,NO,31554
2015031490,2,MB,9,H,54,6,AFRO       ,NO,NO,11554
2015031498,1,M ,14,H,32,6,BLANCA     ,SI,SI,18000
2015031504,1,MA,2,M,26,16,BLANCA     ,NO,NO,51423
2015031515,2,B ,14,H,52,9,BLANCA     ,NO,NO,28554
2015031523,2,B ,9,M,32,9,BLANCA     ,NO,NO,25506
2015031527,1,A ,5,H,28,16,BLANCA     ,NO,NO,39546
2015031534,1,MB,9,H,55,6,BLANCA     ,NO,NO,12553
2015031539,1,MA,2,H,35,13,BLANCA     ,NO,NO,23553
2015031549,1,MB,9,H,66,6,OTRA       ,NO,NO,41554
2015031549,3,MB,9,H,30,9,OTRA       ,NO,NO,41554
2015031555,2,M ,17,H,35,11,BLANCA     ,NO,NO,41546
2015031561,1,MA,4,M,33,14,BLANCA     ,NO,NO,19546
2015031564,2,MA,3,H,23,14,AFRO       ,NO,NO,26715
2015031565,1,B ,14,H,37,6,BLANCA     ,NO,NO,30000
2015031565,3,B ,14,H,22,11,BLANCA     ,NO,NO,24588
2015031581,1,B ,11,H,35,6,BLANCA     ,NO,NO,15553
2015031585,1,MB,9,M,57,6,BLANCA     ,NO,NO,16553
2015031585,2,MB,9,H,21,8,BLANCA     ,NO,NO,15053
2015031588,3,B ,9,H,21,9,BLANCA     ,NO,NO,25748
2015031591,1,A ,8,M,38,19,BLANCA     ,NO,NO,31546
2015031591,2,A ,8,H,53,19,BLANCA     ,NO,NO,51546
2015031592,1,M ,9,M,49,16,BLANCA     ,NO,NO,56046
2015031592,5,M ,9,H,24,6,BLANCA     ,NO,NO,18546
2015031593,1,MA,15,M,39,16,BLANCA     ,NO,NO,53548
2015031593,2,MA,15,H,35,24,BLANCA     ,NO,NO,86548
2015031597,2,MB,18,H,22,11,BLANCA     ,NO,SI,18553
2015031608,2,MA,16,H,40,7,BLANCA     ,NO,NO,41324
2015031611,1,B ,9,H,41,8,AFRO       ,NO,NO,25853
2015031611,2,B ,9,M,40,12,BLANCA     ,NO,NO,13913
2015031616,1,MB,9,H,38,10,AFRO       ,NO,NO,19148
2015031616,2,MB,9,M,30,12,BLANCA     ,NO,NO,13548
2015031620,1,M ,11,H,30,16,OTRA       ,SI,NO,22754
2015031632,3,MA,5,H,33,17,BLANCA     ,NO,NO,42500
2015031635,1,B ,11,H,34,12,BLANCA     ,NO,NO,31546
2015031635,2,B ,11,M,45,12,BLANCA     ,NO,NO,18000
2015031637,2,A ,7,M,63,7,BLANCA     ,NO,NO,15554
2015031644,1,MA,2,H,57,18,BLANCA     ,NO,NO,85212.66667
2015031644,4,MA,2,M,43,17,BLANCA     ,NO,NO,40546
2015031659,2,M ,12,M,38,9,BLANCA     ,NO,NO,19954
2015031661,1,MA,2,H,40,16,BLANCA     ,NO,NO,29053
2015031661,2,MA,2,M,43,16,BLANCA     ,NO,NO,18553
2015031669,1,MA,2,M,63,13,BLANCA     ,NO,NO,26553
2015031677,1,A ,15,H,58,12,BLANCA     ,NO,NO,31554
2015031678,1,M ,11,M,54,8,BLANCA     ,NO,NO,18554
2015031678,2,M ,11,H,57,9,BLANCA     ,NO,NO,31554
2015031685,2,MA,2,H,63,2,BLANCA     ,NO,NO,39548
2015031693,1,A ,7,H,67,10,BLANCA     ,NO,NO,21000
2015031703,2,M ,11,H,65,1,BLANCA     ,SI,NO,10553
2015031703,3,M ,11,H,26,13,BLANCA     ,NO,NO,12553
2015031710,1,A ,5,H,44,20,BLANCA     ,NO,NO,67796
2015031714,2,M ,6,M,31,12,BLANCA     ,NO,NO,21666.66667
2015031715,1,MA,5,M,52,9,AFRO       ,NO,NO,22146
2015031715,2,MA,5,M,50,6,AFRO       ,SI,NO,10046
2015031720,1,M ,2,M,33,14,BLANCA     ,NO,NO,25946
2015031721,1,M ,15,H,46,8,BLANCA     ,NO,NO,28511
2015031721,2,M ,15,M,39,10,BLANCA     ,NO,NO,19621
2015031723,1,A ,5,H,40,19,BLANCA     ,NO,NO,69554
2015031730,1,M ,5,M,64,13,BLANCA     ,NO,NO,47553
2015031736,1,M ,6,M,37,14,BLANCA     ,NO,NO,20746
2015031739,2,M ,15,H,41,8,AFRO       ,NO,NO,24548
2015031751,1,M ,9,H,57,10,BLANCA     ,NO,NO,21546
2015031754,1,M ,8,M,35,15,BLANCA     ,NO,NO,67189
2015031754,2,M ,8,H,39,11,BLANCA     ,NO,NO,36053
2015031756,2,M ,11,M,65,10,BLANCA     ,NO,NO,13054
2015031756,3,M ,11,H,38,11,BLANCA     ,NO,NO,17554
2015031757,1,MB,12,H,41,14,BLANCA     ,NO,NO,31553
2015031762,1,MB,9,H,35,9,BLANCA     ,NO,SI,18553
2015031765,1,A ,7,H,52,17,BLANCA     ,NO,NO,50770
2015031778,1,M ,14,M,51,11,BLANCA     ,NO,NO,17513
2015031786,1,M ,11,M,34,12,BLANCA     ,NO,NO,54553
2015031788,2,MB,9,H,37,9,BLANCA     ,NO,NO,28553
2015031790,2,M ,11,M,31,9,BLANCA     ,NO,NO,14093
2015031793,1,B ,10,H,55,6,BLANCA     ,NO,SI,11754
2015031793,4,B ,10,H,30,10,BLANCA     ,NO,SI,14654
2015031796,2,A ,2,H,61,10,BLANCA     ,NO,NO,23546
2015031805,1,MB,9,H,58,6,BLANCA     ,NO,NO,26554
2015031811,1,M ,3,M,28,10,BLANCA     ,NO,NO,16546
2015031820,2,M ,3,M,65,16,BLANCA     ,NO,NO,20553
2015031827,1,MA,12,M,56,5,BLANCA     ,NO,NO,12823
2015031827,2,MA,12,H,61,3,BLANCA     ,NO,NO,24323
2015031840,1,A ,8,M,46,20,BLANCA     ,NO,NO,42379.33333
2015031841,2,MA,1,H,24,15,BLANCA     ,NO,NO,19553
2015031843,1,M ,2,H,28,17,BLANCA     ,NO,NO,56546
2015031843,2,M ,2,M,27,18,BLANCA     ,NO,NO,23212.66667
2015031845,1,MB,13,H,44,7,BLANCA     ,SI,NO,19546
2015031846,1,A ,8,M,53,15,BLANCA     ,NO,NO,72546
2015031846,2,A ,8,H,27,15,BLANCA     ,NO,NO,20146
2015031849,1,MA,16,H,50,12,BLANCA     ,NO,NO,36546
2015031849,2,MA,16,M,44,12,BLANCA     ,NO,NO,23546
2015031849,4,MA,16,M,19,12,BLANCA     ,NO,NO,13546
2015031857,1,A ,5,M,49,16,BLANCA     ,NO,NO,27553
2015031857,2,A ,5,H,51,12,BLANCA     ,NO,NO,46553
2015031861,1,B ,11,M,43,11,BLANCA     ,NO,NO,20000
2015031861,2,B ,11,H,51,9,BLANCA     ,NO,NO,16554
2015031866,1,A ,5,H,63,11,BLANCA     ,NO,NO,60000
2015031866,2,A ,5,M,56,23,BLANCA     ,NO,NO,61553
2015031871,1,M ,1,M,32,18,BLANCA     ,NO,NO,33803
2015031872,1,M ,2,H,36,8,BLANCA     ,NO,NO,25458
2015031876,3,MA,15,H,24,16,BLANCA     ,NO,NO,31554
2015031877,1,M ,3,M,42,12,BLANCA     ,SI,NO,15833.33333
2015031879,2,MB,9,H,28,9,BLANCA     ,NO,NO,48054
2015031896,2,M ,14,M,52,7,BLANCA     ,NO,NO,17054
2015031896,3,M ,14,H,21,8,BLANCA     ,NO,NO,16554
2015031897,2,B ,11,H,23,11,AFRO       ,NO,NO,13048
2015031897,3,B ,11,H,19,10,AFRO       ,NO,NO,13500
2015031907,2,MB,13,H,28,10,BLANCA     ,NO,NO,40553
2015031912,2,M ,13,H,41,6,BLANCA     ,NO,SI,11053
2015031914,3,MA,6,H,35,16,BLANCA     ,NO,NO,62553
2015031919,1,M ,9,M,40,10,BLANCA     ,NO,NO,26355
2015031927,1,MB,6,H,49,14,BLANCA     ,NO,NO,24000
2015031927,2,MB,6,M,51,7,BLANCA     ,NO,NO,19553
2015031938,1,MB,14,H,38,8,BLANCA     ,NO,NO,26083
2015031943,3,MB,10,M,38,12,BLANCA     ,NO,NO,14546
2015031946,1,MB,15,H,47,12,BLANCA     ,NO,NO,26553
2015031946,2,MB,15,M,47,10,BLANCA     ,NO,NO,55914.66667
2015031946,3,MB,15,M,26,12,BLANCA     ,NO,NO,24553
2015031962,1,A ,5,H,54,9,BLANCA     ,NO,NO,40553
2015031962,2,A ,5,M,52,6,BLANCA     ,NO,NO,20553
2015031963,3,MB,11,M,35,14,BLANCA     ,NO,NO,16554
2015031967,2,M ,11,H,52,9,BLANCA     ,NO,NO,27753
2015031971,1,MA,6,H,50,11,BLANCA     ,NO,NO,11553
2015031971,3,MA,6,M,22,15,BLANCA     ,NO,NO,60753
2015031977,1,M ,13,H,27,13,BLANCA     ,NO,NO,25046
2015031977,2,M ,13,M,29,12,BLANCA     ,NO,NO,13546
2015031987,1,MB,11,M,54,6,BLANCA     ,NO,SI,14698
2015031992,1,M ,11,H,27,8,BLANCA     ,NO,NO,15553
2015031997,1,B ,9,H,29,6,AFRO       ,NO,NO,19786.33333
2015032003,2,B ,12,H,29,12,BLANCA     ,SI,NO,12553
2015032008,1,MB,13,H,40,3,BLANCA     ,SI,SI,10000
2015032013,1,M ,3,M,44,16,BLANCA     ,NO,NO,35554
2015032017,1,MA,7,H,23,12,BLANCA     ,NO,NO,29053
2015032024,1,M ,2,H,37,12,BLANCA     ,NO,NO,41553
2015032024,2,M ,2,M,40,12,BLANCA     ,NO,NO,32456
2015032029,1,M ,6,H,42,15,BLANCA     ,NO,NO,36553
2015032035,1,MA,16,M,40,16,BLANCA     ,NO,NO,25000
2015032035,2,MA,16,H,39,16,BLANCA     ,NO,NO,34553
2015032036,4,M ,14,H,27,16,BLANCA     ,NO,NO,51554
2015032042,1,M ,11,H,35,9,BLANCA     ,NO,NO,33554
2015032042,2,M ,11,M,34,8,BLANCA     ,NO,NO,22754
2015032046,3,B ,12,H,25,8,BLANCA     ,NO,NO,13646
2015032051,3,M ,6,H,44,8,AFRO       ,NO,NO,49748
2015032051,4,M ,6,M,21,10,BLANCA     ,NO,NO,19548
2015032057,1,MB,9,H,53,6,BLANCA     ,NO,NO,19054
2015032057,3,MB,9,M,30,9,AFRO       ,NO,NO,13554
2015032057,4,MB,9,M,19,8,AFRO       ,NO,NO,16454
2015032059,1,MA,7,M,43,16,BLANCA     ,NO,NO,64148
2015032066,2,MA,5,M,41,13,BLANCA     ,NO,NO,41554
2015032071,1,MB,2,M,52,11,BLANCA     ,NO,NO,41546
2015032079,1,M ,4,M,54,15,BLANCA     ,NO,NO,17554
2015032079,2,M ,4,H,21,9,BLANCA     ,NO,NO,13554
2015032080,3,A ,8,M,35,14,BLANCA     ,NO,NO,37553
2015032092,1,M ,11,M,42,6,BLANCA     ,NO,NO,42554
2015032092,2,M ,11,M,20,10,BLANCA     ,NO,NO,16974
2015032096,1,B ,9,H,39,9,BLANCA     ,SI,NO,12000
2015032097,1,M ,5,H,56,11,BLANCA     ,SI,NO,12000
2015032097,2,M ,5,M,60,12,BLANCA     ,SI,NO,12000
2015032097,3,M ,5,H,29,11,BLANCA     ,NO,NO,22548
2015032097,4,M ,5,M,26,13,BLANCA     ,NO,NO,16548
2015032108,1,MA,2,H,40,15,BLANCA     ,NO,NO,21546
2015032108,2,MA,2,M,40,14,BLANCA     ,NO,NO,32546
2015032118,1,MB,11,H,54,6,BLANCA     ,NO,NO,22554
2015032123,1,M ,16,M,26,13,BLANCA     ,NO,NO,27946
2015032126,1,MA,13,M,60,8,BLANCA     ,NO,NO,11153
2015032128,1,M ,14,H,48,7,BLANCA     ,NO,NO,13000
2015032139,1,B ,9,H,63,6,BLANCA     ,SI,NO,15000
2015032142,1,M ,14,H,47,15,BLANCA     ,NO,NO,40553
2015032143,1,MB,17,H,51,5,BLANCA     ,SI,NO,15500
2015032155,1,M ,3,H,72,8,BLANCA     ,NO,NO,21553
2015032159,1,MB,17,M,56,9,BLANCA     ,NO,NO,30000
2015032159,3,MB,17,H,20,9,AFRO       ,NO,NO,24553
2015032181,1,A ,5,H,33,19,BLANCA     ,NO,NO,36546
2015032181,2,A ,5,M,30,17,BLANCA     ,NO,NO,56546
2015032183,1,MA,16,M,52,12,BLANCA     ,NO,NO,55303
2015032183,2,MA,16,H,54,9,BLANCA     ,NO,NO,17553
2015032184,1,MB,13,M,48,10,BLANCA     ,NO,NO,16554
2015032190,1,MA,2,M,26,15,BLANCA     ,NO,NO,13053
2015032194,1,MB,12,M,28,15,BLANCA     ,NO,NO,24764
2015032194,2,MB,12,H,32,13,BLANCA     ,NO,NO,16554
2015032206,2,M ,11,H,60,10,BLANCA     ,NO,NO,17548
2015032206,3,M ,11,M,26,12,BLANCA     ,NO,NO,39096
2015032209,2,MA,5,M,50,15,BLANCA     ,NO,NO,48553
2015032214,1,M ,9,H,54,6,BLANCA     ,NO,NO,20000
2015032218,1,B ,11,H,57,6,BLANCA     ,SI,NO,14200
2015032218,2,B ,11,M,59,6,BLANCA     ,NO,NO,13546
2015032218,3,B ,11,M,20,10,BLANCA     ,NO,NO,15546
2015032224,2,MA,16,M,32,15,BLANCA     ,NO,NO,21554
2015032250,4,MA,3,M,45,8,BLANCA     ,NO,NO,13546
2015032250,5,MA,3,H,23,12,BLANCA     ,NO,NO,17546
2015032250,6,MA,3,H,20,12,BLANCA     ,NO,NO,15546
2015032253,2,MA,6,M,37,9,BLANCA     ,NO,NO,24554
2015032257,1,MA,16,H,33,14,BLANCA     ,NO,NO,36148
2015032258,1,MA,3,M,48,18,BLANCA     ,NO,NO,39553
2015032258,2,MA,3,H,56,18,BLANCA     ,NO,NO,89553
2015032264,1,MB,9,M,35,12,BLANCA     ,NO,NO,29553
2015032264,2,MB,9,M,57,10,BLANCA     ,NO,NO,39553
2015032267,1,M ,16,H,32,13,BLANCA     ,NO,NO,24554
2015032267,2,M ,16,M,33,17,BLANCA     ,NO,NO,39554
2015032274,2,A ,15,M,53,19,BLANCA     ,NO,NO,69048
2015032275,2,M ,2,M,20,12,BLANCA     ,NO,NO,15353
2015032276,1,M ,3,H,55,12,BLANCA     ,NO,NO,67546
2015032276,2,M ,3,M,51,15,BLANCA     ,NO,NO,66546
2015032279,1,M ,6,H,46,8,AFRO       ,NO,SI,20546
2015032279,3,M ,6,H,21,7,AFRO       ,NO,SI,14746
2015032280,1,A ,8,H,43,19,BLANCA     ,NO,NO,81554
2015032280,2,A ,8,M,43,19,BLANCA     ,NO,NO,31554
2015032281,1,M ,3,H,64,11,BLANCA     ,NO,NO,49546
2015032286,1,B ,17,H,32,6,OTRA       ,NO,NO,26754
2015032286,3,B ,17,H,63,6,AFRO       ,SI,NO,10000
2015032295,1,MA,16,M,49,15,BLANCA     ,NO,NO,38548
2015032300,1,M ,11,M,34,10,AFRO       ,NO,NO,14546
2015032300,2,M ,11,H,32,7,AFRO       ,NO,NO,23030
2015032309,1,A ,7,H,56,15,BLANCA     ,NO,NO,51546
2015032309,2,A ,7,M,47,15,BLANCA     ,NO,NO,58546
2015032309,3,A ,7,M,19,12,BLANCA     ,NO,NO,24546
2015032310,1,MA,2,H,65,12,BLANCA     ,NO,NO,39546
2015032310,2,MA,2,M,52,13,BLANCA     ,NO,NO,21546
2015032310,3,MA,2,M,24,16,BLANCA     ,NO,NO,26246
2015032312,3,M ,9,H,39,12,BLANCA     ,NO,NO,34048
2015032315,1,A ,5,H,38,17,BLANCA     ,NO,NO,55449
2015032317,1,A ,7,H,68,9,BLANCA     ,NO,NO,15000
2015032319,2,MA,3,H,43,10,BLANCA     ,NO,NO,11554
2015032320,1,MA,1,H,56,15,BLANCA     ,NO,NO,25554
2015032326,2,MB,9,M,18,11,AFRO       ,SI,NO,16433
2015032329,1,MB,11,M,52,11,BLANCA     ,NO,NO,23548
2015032329,2,MB,11,H,50,6,BLANCA     ,NO,NO,35548
2015032342,2,MA,2,H,30,10,BLANCA     ,NO,NO,17546
2015032342,3,MA,2,M,26,11,BLANCA     ,NO,NO,18546
2015032350,1,MA,5,M,29,16,BLANCA     ,NO,NO,36548
2015032350,2,MA,5,H,28,17,BLANCA     ,NO,NO,37798
2015032351,1,MA,2,H,30,16,BLANCA     ,NO,NO,13554
2015032351,2,MA,2,M,32,14,BLANCA     ,NO,NO,16554
2015032354,2,A ,8,H,42,9,BLANCA     ,NO,NO,45150
2015032358,1,A ,5,M,33,13,BLANCA     ,NO,NO,18054
2015032359,1,MB,14,H,33,10,BLANCA     ,NO,NO,23719.66667
2015032360,2,MB,9,H,43,11,BLANCA     ,NO,NO,28988
2015032361,1,MA,5,M,43,6,BLANCA     ,NO,NO,28989
2015032362,1,M ,3,M,57,10,BLANCA     ,NO,NO,15000
2015032363,1,B ,9,H,33,9,BLANCA     ,NO,SI,13426
2015032365,1,A ,7,H,38,11,BLANCA     ,NO,NO,34773
2015032370,1,B ,9,H,47,7,BLANCA     ,SI,NO,15853
2015032374,1,M ,13,M,53,8,BLANCA     ,NO,NO,24048
2015032374,2,M ,13,H,60,10,BLANCA     ,NO,NO,26548
2015032377,1,MB,13,M,56,12,BLANCA     ,NO,NO,19718
2015032377,2,MB,13,M,32,9,BLANCA     ,NO,NO,13546
2015032384,1,M ,13,M,32,16,BLANCA     ,NO,SI,22553
2015032388,1,A ,7,H,64,19,BLANCA     ,NO,NO,40000
2015032388,2,A ,7,M,57,21,BLANCA     ,NO,NO,30000
2015032389,2,B ,13,H,67,14,BLANCA     ,SI,NO,12000
2015032394,1,MA,5,M,41,12,BLANCA     ,NO,NO,19554
2015032395,1,MB,12,H,60,6,BLANCA     ,SI,SI,22000
2015032411,1,M ,3,H,38,16,BLANCA     ,NO,NO,55546
2015032420,1,A ,5,H,32,17,BLANCA     ,NO,NO,28553
2015032421,2,MA,5,M,26,17,BLANCA     ,NO,NO,23212.66667
2015032428,2,MA,5,M,40,18,BLANCA     ,NO,NO,14553
2015032429,2,MA,6,M,52,23,BLANCA     ,NO,NO,47546
2015032430,1,MA,1,H,30,15,BLANCA     ,NO,NO,36554
2015032430,2,MA,1,M,30,18,BLANCA     ,NO,NO,33554
2015032433,1,B ,13,H,46,5,BLANCA     ,NO,NO,50300
2015032433,2,B ,13,H,19,9,BLANCA     ,NO,NO,33248
2015032434,3,B ,11,M,20,10,AFRO       ,SI,NO,16554
2015032446,2,M ,11,M,39,14,BLANCA     ,NO,NO,15546
